source,target,relation_type,tweet_id,usernames
1566859059852185601,710243881409839104,mentioned,1784296712284074014,"('Juan_Castaju', 'PublinewsGT')"
1566859059852185601,1168656310751191042,mentioned,1784296712284074014,"('Juan_Castaju', 'Ricigt1')"
1566859059852185601,43971175,mentioned,1784296712284074014,"('Juan_Castaju', 'Guatevision_tv')"
1667361100537516033,1155617398675988481,mentioned,1784280902106849302,"('ZERIMARAL3LH1', 'CubReserva')"
1667361100537516033,633615711,mentioned,1784280902106849302,"('ZERIMARAL3LH1', 'hshetemul')"
1667361100537516033,423104050,mentioned,1784280902106849302,"('ZERIMARAL3LH1', 'Hfmarisol')"
1667361100537516033,4353722955,mentioned,1784280902106849302,"('ZERIMARAL3LH1', 'pattyo502')"
1667361100537516033,908369618951135232,mentioned,1784280902106849302,"('ZERIMARAL3LH1', 'PiaLaPeriodista')"
1667361100537516033,164764139,mentioned,1784280902106849302,"('ZERIMARAL3LH1', 'inabguatemala')"
1667361100537516033,498970290,mentioned,1784280902106849302,"('ZERIMARAL3LH1', 'marnguate')"
1667361100537516033,1320661748,mentioned,1784280902106849302,"('ZERIMARAL3LH1', 'CONAPgt')"
1667361100537516033,446093953,mentioned,1784280902106849302,"('ZERIMARAL3LH1', 'NilrilesoR')"
1667361100537516033,128738653,mentioned,1784280902106849302,"('ZERIMARAL3LH1', 'IsaPaiz_')"
1667361100537516033,1257861614340124673,mentioned,1784280902106849302,"('ZERIMARAL3LH1', 'PEdgar05')"
1667361100537516033,338653885,mentioned,1784280902106849302,"('ZERIMARAL3LH1', 'samuel_pz')"
1667361100537516033,1687984068,mentioned,1784280902106849302,"('ZERIMARAL3LH1', 'soy_502')"
1667361100537516033,40256008,mentioned,1784280902106849302,"('ZERIMARAL3LH1', 'EmisorasUnidas')"
1667361100537516033,93938886,mentioned,1784280902106849302,"('ZERIMARAL3LH1', 'traficogt')"
1667361100537516033,710243881409839104,mentioned,1784280902106849302,"('ZERIMARAL3LH1', 'PublinewsGT')"
1667361100537516033,1168656310751191042,mentioned,1784280902106849302,"('ZERIMARAL3LH1', 'Ricigt1')"
1667361100537516033,43971175,mentioned,1784280902106849302,"('ZERIMARAL3LH1', 'Guatevision_tv')"
333020450,1155617398675988481,mentioned,1784262433919451288,"('SoyPeetaMV', 'CubReserva')"
333020450,423104050,mentioned,1784262433919451288,"('SoyPeetaMV', 'Hfmarisol')"
333020450,4353722955,mentioned,1784262433919451288,"('SoyPeetaMV', 'pattyo502')"
333020450,908369618951135232,mentioned,1784262433919451288,"('SoyPeetaMV', 'PiaLaPeriodista')"
333020450,164764139,mentioned,1784262433919451288,"('SoyPeetaMV', 'inabguatemala')"
333020450,498970290,mentioned,1784262433919451288,"('SoyPeetaMV', 'marnguate')"
333020450,1320661748,mentioned,1784262433919451288,"('SoyPeetaMV', 'CONAPgt')"
333020450,446093953,mentioned,1784262433919451288,"('SoyPeetaMV', 'NilrilesoR')"
333020450,128738653,mentioned,1784262433919451288,"('SoyPeetaMV', 'IsaPaiz_')"
333020450,1257861614340124673,mentioned,1784262433919451288,"('SoyPeetaMV', 'PEdgar05')"
333020450,338653885,mentioned,1784262433919451288,"('SoyPeetaMV', 'samuel_pz')"
333020450,1687984068,mentioned,1784262433919451288,"('SoyPeetaMV', 'soy_502')"
333020450,40256008,mentioned,1784262433919451288,"('SoyPeetaMV', 'EmisorasUnidas')"
333020450,633615711,mentioned,1784262433919451288,"('SoyPeetaMV', 'hshetemul')"
333020450,93938886,mentioned,1784262433919451288,"('SoyPeetaMV', 'traficogt')"
333020450,710243881409839104,mentioned,1784262433919451288,"('SoyPeetaMV', 'PublinewsGT')"
333020450,1168656310751191042,mentioned,1784262433919451288,"('SoyPeetaMV', 'Ricigt1')"
333020450,43971175,mentioned,1784262433919451288,"('SoyPeetaMV', 'Guatevision_tv')"
333020450,4353722955,mentioned,1784262433919451288,"('SoyPeetaMV', 'pattyo502')"
333020450,498970290,mentioned,1784262433919451288,"('SoyPeetaMV', 'marnguate')"
1105183293253799936,93938886,mentioned,1784055841336799248,"('paulo_larioss', 'traficogt')"
1105183293253799936,93938886,mentioned,1784055728879161650,"('paulo_larioss', 'traficogt')"
1673300491,93938886,mentioned,1784054077925515427,"('natanurizar', 'traficogt')"
723735227122610176,1894245980,mentioned,1784027212665991381,"('Felipes96782816', 'DiegoEspana_')"
723735227122610176,93938886,mentioned,1784027212665991381,"('Felipes96782816', 'traficogt')"
723735227122610176,168557941,mentioned,1784027212665991381,"('Felipes96782816', 'lahoragt')"
1485280466651516938,93938886,mentioned,1784020055828697159,"('EmilioXinico', 'traficogt')"
93938886,1894245980,quote,1783993817219084514,"('traficogt', 'DiegoEspana_')"
1894245980,168557941,mentioned,1783946980193931526,"('DiegoEspana_', 'lahoragt')"
164544780,372126670,mentioned,1783933712377217048,"('bobypineda', 'amilcarmontejo')"
164544780,1077045614,mentioned,1783933712377217048,"('bobypineda', 'PMTGuatemala1')"
164544780,94355727,mentioned,1783933712377217048,"('bobypineda', 'muniguate')"
164544780,252783353,mentioned,1783933712377217048,"('bobypineda', 'PlazaPublicaGT')"
164544780,93938886,mentioned,1783933712377217048,"('bobypineda', 'traficogt')"
1088887002949476352,93938886,mentioned,1783906406116085954,"('lemuslimajulioc', 'traficogt')"
1634220131143254018,93938886,mentioned,1783883145638547843,"('Rogerioescoba10', 'traficogt')"
256180724,19624061,mentioned,1783880957621145723,"('antoniowohlers', 'el_Periodico')"
256180724,93938886,mentioned,1783880957621145723,"('antoniowohlers', 'traficogt')"
256180724,208395557,mentioned,1783880957621145723,"('antoniowohlers', 'PedroBroloGT')"
256180724,187793278,mentioned,1783880957621145723,"('antoniowohlers', 'DrGiammattei')"
256180724,64787241,mentioned,1783880893804757042,"('antoniowohlers', 'marvindelcid')"
256180724,93938886,mentioned,1783880893804757042,"('antoniowohlers', 'traficogt')"
256180724,526691430,mentioned,1783880893804757042,"('antoniowohlers', 'MEMguatemala')"
256180724,87101238,mentioned,1783880893804757042,"('antoniowohlers', 'Sonny_Figueroa')"
256180724,1767300056569315328,mentioned,1783880728742154358,"('antoniowohlers', 'eP_investiga')"
256180724,93938886,mentioned,1783880728742154358,"('antoniowohlers', 'traficogt')"
93938886,1257861614340124673,quote,1783873764427501752,"('traficogt', 'PEdgar05')"
406301636,603601586,mentioned,1783849791207686164,"('roanchi2', 'FigueroaSarti')"
406301636,93938886,mentioned,1783849791207686164,"('roanchi2', 'traficogt')"
406301636,609174347,mentioned,1783849791207686164,"('roanchi2', 'MPguatemala')"
406301636,783345301256073216,mentioned,1783849791207686164,"('roanchi2', 'CC_Guatemala')"
71901508,1257861614340124673,mentioned,1783848309628514408,"('RicarmY2K', 'PEdgar05')"
71901508,93938886,mentioned,1783848309628514408,"('RicarmY2K', 'traficogt')"
730220333576282112,372126670,mentioned,1783835802096771465,"('Alejandro2024gt', 'amilcarmontejo')"
730220333576282112,93938886,mentioned,1783835802096771465,"('Alejandro2024gt', 'traficogt')"
730220333576282112,151154260,mentioned,1783835802096771465,"('Alejandro2024gt', 'Noti7Guatemala')"
446093953,1155617398675988481,mentioned,1783705978153697635,"('NilrilesoR', 'CubReserva')"
446093953,423104050,mentioned,1783705978153697635,"('NilrilesoR', 'Hfmarisol')"
446093953,4353722955,mentioned,1783705978153697635,"('NilrilesoR', 'pattyo502')"
446093953,908369618951135232,mentioned,1783705978153697635,"('NilrilesoR', 'PiaLaPeriodista')"
446093953,164764139,mentioned,1783705978153697635,"('NilrilesoR', 'inabguatemala')"
446093953,498970290,mentioned,1783705978153697635,"('NilrilesoR', 'marnguate')"
446093953,1320661748,mentioned,1783705978153697635,"('NilrilesoR', 'CONAPgt')"
446093953,128738653,mentioned,1783705978153697635,"('NilrilesoR', 'IsaPaiz_')"
446093953,1257861614340124673,mentioned,1783705978153697635,"('NilrilesoR', 'PEdgar05')"
446093953,338653885,mentioned,1783705978153697635,"('NilrilesoR', 'samuel_pz')"
446093953,1687984068,mentioned,1783705978153697635,"('NilrilesoR', 'soy_502')"
446093953,40256008,mentioned,1783705978153697635,"('NilrilesoR', 'EmisorasUnidas')"
446093953,633615711,mentioned,1783705978153697635,"('NilrilesoR', 'hshetemul')"
446093953,93938886,mentioned,1783705978153697635,"('NilrilesoR', 'traficogt')"
446093953,710243881409839104,mentioned,1783705978153697635,"('NilrilesoR', 'PublinewsGT')"
446093953,1168656310751191042,mentioned,1783705978153697635,"('NilrilesoR', 'Ricigt1')"
446093953,43971175,mentioned,1783705978153697635,"('NilrilesoR', 'Guatevision_tv')"
446093953,4353722955,mentioned,1783705978153697635,"('NilrilesoR', 'pattyo502')"
446093953,498970290,mentioned,1783705978153697635,"('NilrilesoR', 'marnguate')"
446093953,1155617398675988481,mentioned,1783705864051871929,"('NilrilesoR', 'CubReserva')"
446093953,423104050,mentioned,1783705864051871929,"('NilrilesoR', 'Hfmarisol')"
446093953,4353722955,mentioned,1783705864051871929,"('NilrilesoR', 'pattyo502')"
446093953,908369618951135232,mentioned,1783705864051871929,"('NilrilesoR', 'PiaLaPeriodista')"
446093953,164764139,mentioned,1783705864051871929,"('NilrilesoR', 'inabguatemala')"
446093953,498970290,mentioned,1783705864051871929,"('NilrilesoR', 'marnguate')"
446093953,1320661748,mentioned,1783705864051871929,"('NilrilesoR', 'CONAPgt')"
446093953,128738653,mentioned,1783705864051871929,"('NilrilesoR', 'IsaPaiz_')"
446093953,1257861614340124673,mentioned,1783705864051871929,"('NilrilesoR', 'PEdgar05')"
446093953,338653885,mentioned,1783705864051871929,"('NilrilesoR', 'samuel_pz')"
446093953,1687984068,mentioned,1783705864051871929,"('NilrilesoR', 'soy_502')"
446093953,40256008,mentioned,1783705864051871929,"('NilrilesoR', 'EmisorasUnidas')"
446093953,633615711,mentioned,1783705864051871929,"('NilrilesoR', 'hshetemul')"
446093953,93938886,mentioned,1783705864051871929,"('NilrilesoR', 'traficogt')"
446093953,710243881409839104,mentioned,1783705864051871929,"('NilrilesoR', 'PublinewsGT')"
446093953,1168656310751191042,mentioned,1783705864051871929,"('NilrilesoR', 'Ricigt1')"
446093953,43971175,mentioned,1783705864051871929,"('NilrilesoR', 'Guatevision_tv')"
446093953,498970290,mentioned,1783705864051871929,"('NilrilesoR', 'marnguate')"
446093953,4353722955,mentioned,1783705864051871929,"('NilrilesoR', 'pattyo502')"
446093953,4353722955,mentioned,1783705864051871929,"('NilrilesoR', 'pattyo502')"
953107573980450821,1155617398675988481,mentioned,1783649865764905161,"('MariaBonita9697', 'CubReserva')"
953107573980450821,423104050,mentioned,1783649865764905161,"('MariaBonita9697', 'Hfmarisol')"
953107573980450821,4353722955,mentioned,1783649865764905161,"('MariaBonita9697', 'pattyo502')"
953107573980450821,908369618951135232,mentioned,1783649865764905161,"('MariaBonita9697', 'PiaLaPeriodista')"
953107573980450821,164764139,mentioned,1783649865764905161,"('MariaBonita9697', 'inabguatemala')"
953107573980450821,498970290,mentioned,1783649865764905161,"('MariaBonita9697', 'marnguate')"
953107573980450821,1320661748,mentioned,1783649865764905161,"('MariaBonita9697', 'CONAPgt')"
953107573980450821,446093953,mentioned,1783649865764905161,"('MariaBonita9697', 'NilrilesoR')"
953107573980450821,128738653,mentioned,1783649865764905161,"('MariaBonita9697', 'IsaPaiz_')"
953107573980450821,1257861614340124673,mentioned,1783649865764905161,"('MariaBonita9697', 'PEdgar05')"
953107573980450821,338653885,mentioned,1783649865764905161,"('MariaBonita9697', 'samuel_pz')"
953107573980450821,1687984068,mentioned,1783649865764905161,"('MariaBonita9697', 'soy_502')"
953107573980450821,40256008,mentioned,1783649865764905161,"('MariaBonita9697', 'EmisorasUnidas')"
953107573980450821,633615711,mentioned,1783649865764905161,"('MariaBonita9697', 'hshetemul')"
953107573980450821,93938886,mentioned,1783649865764905161,"('MariaBonita9697', 'traficogt')"
953107573980450821,710243881409839104,mentioned,1783649865764905161,"('MariaBonita9697', 'PublinewsGT')"
953107573980450821,1168656310751191042,mentioned,1783649865764905161,"('MariaBonita9697', 'Ricigt1')"
953107573980450821,43971175,mentioned,1783649865764905161,"('MariaBonita9697', 'Guatevision_tv')"
953107573980450821,357067633,mentioned,1783649865764905161,"('MariaBonita9697', 'CongresoGuate')"
446093953,1155617398675988481,mentioned,1783644824647741615,"('NilrilesoR', 'CubReserva')"
446093953,423104050,mentioned,1783644824647741615,"('NilrilesoR', 'Hfmarisol')"
446093953,4353722955,mentioned,1783644824647741615,"('NilrilesoR', 'pattyo502')"
446093953,908369618951135232,mentioned,1783644824647741615,"('NilrilesoR', 'PiaLaPeriodista')"
446093953,164764139,mentioned,1783644824647741615,"('NilrilesoR', 'inabguatemala')"
446093953,498970290,mentioned,1783644824647741615,"('NilrilesoR', 'marnguate')"
446093953,1320661748,mentioned,1783644824647741615,"('NilrilesoR', 'CONAPgt')"
446093953,128738653,mentioned,1783644824647741615,"('NilrilesoR', 'IsaPaiz_')"
446093953,1257861614340124673,mentioned,1783644824647741615,"('NilrilesoR', 'PEdgar05')"
446093953,338653885,mentioned,1783644824647741615,"('NilrilesoR', 'samuel_pz')"
446093953,1687984068,mentioned,1783644824647741615,"('NilrilesoR', 'soy_502')"
446093953,40256008,mentioned,1783644824647741615,"('NilrilesoR', 'EmisorasUnidas')"
446093953,633615711,mentioned,1783644824647741615,"('NilrilesoR', 'hshetemul')"
446093953,93938886,mentioned,1783644824647741615,"('NilrilesoR', 'traficogt')"
446093953,710243881409839104,mentioned,1783644824647741615,"('NilrilesoR', 'PublinewsGT')"
446093953,1168656310751191042,mentioned,1783644824647741615,"('NilrilesoR', 'Ricigt1')"
446093953,43971175,mentioned,1783644824647741615,"('NilrilesoR', 'Guatevision_tv')"
446093953,4353722955,mentioned,1783644824647741615,"('NilrilesoR', 'pattyo502')"
446093953,498970290,mentioned,1783644824647741615,"('NilrilesoR', 'marnguate')"
3432776052,372126670,mentioned,1783642816498827325,"('FlorydePrez2', 'amilcarmontejo')"
3432776052,852294843011346432,mentioned,1783642816498827325,"('FlorydePrez2', 'Guate_Inmortal_')"
3432776052,94355727,mentioned,1783642816498827325,"('FlorydePrez2', 'muniguate')"
3432776052,130315077,mentioned,1783642816498827325,"('FlorydePrez2', 'PNCdeGuatemala')"
3432776052,93938886,mentioned,1783642816498827325,"('FlorydePrez2', 'traficogt')"
3432776052,991834302781456384,mentioned,1783642816498827325,"('FlorydePrez2', 'RQuinonezL')"
3432776052,604917414,mentioned,1783642816498827325,"('FlorydePrez2', 'DTransitoPNC')"
1155617398675988481,423104050,mentioned,1783631546303283383,"('CubReserva', 'Hfmarisol')"
1155617398675988481,4353722955,mentioned,1783631546303283383,"('CubReserva', 'pattyo502')"
1155617398675988481,908369618951135232,mentioned,1783631546303283383,"('CubReserva', 'PiaLaPeriodista')"
1155617398675988481,164764139,mentioned,1783631546303283383,"('CubReserva', 'inabguatemala')"
1155617398675988481,498970290,mentioned,1783631546303283383,"('CubReserva', 'marnguate')"
1155617398675988481,1320661748,mentioned,1783631546303283383,"('CubReserva', 'CONAPgt')"
1155617398675988481,446093953,mentioned,1783631546303283383,"('CubReserva', 'NilrilesoR')"
1155617398675988481,128738653,mentioned,1783631546303283383,"('CubReserva', 'IsaPaiz_')"
1155617398675988481,1257861614340124673,mentioned,1783631546303283383,"('CubReserva', 'PEdgar05')"
1155617398675988481,338653885,mentioned,1783631546303283383,"('CubReserva', 'samuel_pz')"
1155617398675988481,1687984068,mentioned,1783631546303283383,"('CubReserva', 'soy_502')"
1155617398675988481,40256008,mentioned,1783631546303283383,"('CubReserva', 'EmisorasUnidas')"
1155617398675988481,633615711,mentioned,1783631546303283383,"('CubReserva', 'hshetemul')"
1155617398675988481,93938886,mentioned,1783631546303283383,"('CubReserva', 'traficogt')"
1155617398675988481,710243881409839104,mentioned,1783631546303283383,"('CubReserva', 'PublinewsGT')"
1155617398675988481,1168656310751191042,mentioned,1783631546303283383,"('CubReserva', 'Ricigt1')"
1155617398675988481,43971175,mentioned,1783631546303283383,"('CubReserva', 'Guatevision_tv')"
1155617398675988481,423104050,mentioned,1783630332266201276,"('CubReserva', 'Hfmarisol')"
1155617398675988481,4353722955,mentioned,1783630332266201276,"('CubReserva', 'pattyo502')"
1155617398675988481,908369618951135232,mentioned,1783630332266201276,"('CubReserva', 'PiaLaPeriodista')"
1155617398675988481,164764139,mentioned,1783630332266201276,"('CubReserva', 'inabguatemala')"
1155617398675988481,498970290,mentioned,1783630332266201276,"('CubReserva', 'marnguate')"
1155617398675988481,1320661748,mentioned,1783630332266201276,"('CubReserva', 'CONAPgt')"
1155617398675988481,446093953,mentioned,1783630332266201276,"('CubReserva', 'NilrilesoR')"
1155617398675988481,128738653,mentioned,1783630332266201276,"('CubReserva', 'IsaPaiz_')"
1155617398675988481,1257861614340124673,mentioned,1783630332266201276,"('CubReserva', 'PEdgar05')"
1155617398675988481,338653885,mentioned,1783630332266201276,"('CubReserva', 'samuel_pz')"
1155617398675988481,1687984068,mentioned,1783630332266201276,"('CubReserva', 'soy_502')"
1155617398675988481,40256008,mentioned,1783630332266201276,"('CubReserva', 'EmisorasUnidas')"
1155617398675988481,633615711,mentioned,1783630332266201276,"('CubReserva', 'hshetemul')"
1155617398675988481,93938886,mentioned,1783630332266201276,"('CubReserva', 'traficogt')"
1155617398675988481,710243881409839104,mentioned,1783630332266201276,"('CubReserva', 'PublinewsGT')"
1155617398675988481,1168656310751191042,mentioned,1783630332266201276,"('CubReserva', 'Ricigt1')"
1155617398675988481,43971175,mentioned,1783630332266201276,"('CubReserva', 'Guatevision_tv')"
2214732024,257722705,mentioned,1783616718687830023,"('vasquezoj1', 'PrensaComunitar')"
2214732024,93938886,mentioned,1783616718687830023,"('vasquezoj1', 'traficogt')"
751883891875602433,445043119,mentioned,1783490116683452512,"('julioaroldan1', 'JSandoval1982')"
751883891875602433,93938886,mentioned,1783490116683452512,"('julioaroldan1', 'traficogt')"
1679782717,168313934,mentioned,1783485472636911681,"('PapaAbuMario', 'QuiqueGodoy')"
1679782717,93938886,mentioned,1783485472636911681,"('PapaAbuMario', 'traficogt')"
1679782717,609174347,mentioned,1783485472636911681,"('PapaAbuMario', 'MPguatemala')"
730220333576282112,372126670,mentioned,1783484982033260607,"('Alejandro2024gt', 'amilcarmontejo')"
730220333576282112,93938886,mentioned,1783484982033260607,"('Alejandro2024gt', 'traficogt')"
730220333576282112,151154260,mentioned,1783484982033260607,"('Alejandro2024gt', 'Noti7Guatemala')"
730220333576282112,331955131,mentioned,1783484982033260607,"('Alejandro2024gt', 'AztecaGuate')"
730220333576282112,51154192,mentioned,1783484982033260607,"('Alejandro2024gt', 'NuestroDiario')"
93938886,609174347,quote,1783484147073241438,"('traficogt', 'MPguatemala')"
93938886,1168656310751191042,quote,1783482780023673084,"('traficogt', 'Ricigt1')"
93938886,17097595,quote,1783481968857866394,"('traficogt', 'luisassardo')"
17097595,204851185,mentioned,1783114515682402566,"('luisassardo', 'AlvaroArzuE')"
2254950887,338653885,mentioned,1783469325971562967,"('silviajcalderon', 'samuel_pz')"
2254950887,93938886,mentioned,1783469325971562967,"('silviajcalderon', 'traficogt')"
730220333576282112,372126670,mentioned,1783287829168361685,"('Alejandro2024gt', 'amilcarmontejo')"
730220333576282112,93938886,mentioned,1783287829168361685,"('Alejandro2024gt', 'traficogt')"
730220333576282112,151154260,mentioned,1783287829168361685,"('Alejandro2024gt', 'Noti7Guatemala')"
282384208,2864292915,mentioned,1783258175237484578,"('ger0930', 'ElBencho_gt')"
282384208,93938886,mentioned,1783258175237484578,"('ger0930', 'traficogt')"
282384208,609174347,mentioned,1783258175237484578,"('ger0930', 'MPguatemala')"
4733584956,705453186,mentioned,1783244836604199370,"('Byrea10', 'betocardonam')"
4733584956,93938886,mentioned,1783244836604199370,"('Byrea10', 'traficogt')"
1362208614086287361,705453186,mentioned,1783241326579916802,"('YadiMonzon', 'betocardonam')"
1362208614086287361,93938886,mentioned,1783241326579916802,"('YadiMonzon', 'traficogt')"
874341632,338653885,mentioned,1783234897487814822,"('VillatoroMilton', 'samuel_pz')"
874341632,93938886,mentioned,1783234897487814822,"('VillatoroMilton', 'traficogt')"
93938886,297520013,mentioned,1783233839940218958,"('traficogt', 'MINECOGT')"
93938886,2549367451,mentioned,1783233839940218958,"('traficogt', 'SDEHonduras')"
93938886,20736511,mentioned,1783233839940218958,"('traficogt', 'nayibbukele')"
2266020711,1168656310751191042,mentioned,1783231464907125122,"('georgecamposb', 'Ricigt1')"
2266020711,93938886,mentioned,1783231464907125122,"('georgecamposb', 'traficogt')"
2266020711,168557941,mentioned,1783231464907125122,"('georgecamposb', 'lahoragt')"
2266020711,67033348,mentioned,1783230226358583436,"('georgecamposb', 'ManfredoGuate')"
2266020711,93938886,mentioned,1783230226358583436,"('georgecamposb', 'traficogt')"
1679782717,93938886,mentioned,1783227182317240783,"('PapaAbuMario', 'traficogt')"
1679782717,168557941,mentioned,1783226706054005139,"('PapaAbuMario', 'lahoragt')"
1679782717,93938886,mentioned,1783226706054005139,"('PapaAbuMario', 'traficogt')"
1679782717,168557941,mentioned,1783226187164045803,"('PapaAbuMario', 'lahoragt')"
1679782717,93938886,mentioned,1783226187164045803,"('PapaAbuMario', 'traficogt')"
93938886,221932544,quote,1783215205331149243,"('traficogt', 'AztecaNoticiaGT')"
1692695090261643266,93938886,mentioned,1782959717528076747,"('honor182', 'traficogt')"
1692695090261643266,526921529,mentioned,1782959717528076747,"('honor182', 'PMTMuniGuate')"
3432776052,372126670,mentioned,1782559266617938219,"('FlorydePrez2', 'amilcarmontejo')"
3432776052,991834302781456384,mentioned,1782559266617938219,"('FlorydePrez2', 'RQuinonezL')"
3432776052,94355727,mentioned,1782559266617938219,"('FlorydePrez2', 'muniguate')"
3432776052,93938886,mentioned,1782559266617938219,"('FlorydePrez2', 'traficogt')"
3432776052,604917414,mentioned,1782559266617938219,"('FlorydePrez2', 'DTransitoPNC')"
185825148,297520013,mentioned,1782533890055328178,"('Geoneogt', 'MINECOGT')"
185825148,93938886,mentioned,1782533890055328178,"('Geoneogt', 'traficogt')"
1202609642,3482352267,mentioned,1782424146556690650,"('German49572585', 'alterlego502')"
1202609642,93938886,mentioned,1782424146556690650,"('German49572585', 'traficogt')"
736952671,3482352267,mentioned,1782396397394010175,"('batallonjalapa', 'alterlego502')"
736952671,93938886,mentioned,1782396397394010175,"('batallonjalapa', 'traficogt')"
736952671,3482352267,mentioned,1782396050113794518,"('batallonjalapa', 'alterlego502')"
736952671,93938886,mentioned,1782396050113794518,"('batallonjalapa', 'traficogt')"
730220333576282112,372126670,mentioned,1782382458266165672,"('Alejandro2024gt', 'amilcarmontejo')"
730220333576282112,93938886,mentioned,1782382458266165672,"('Alejandro2024gt', 'traficogt')"
730220333576282112,151154260,mentioned,1782382458266165672,"('Alejandro2024gt', 'Noti7Guatemala')"
730220333576282112,331955131,mentioned,1782382458266165672,"('Alejandro2024gt', 'AztecaGuate')"
446093953,1155617398675988481,mentioned,1782151863980151218,"('NilrilesoR', 'CubReserva')"
446093953,293746527,mentioned,1782151863980151218,"('NilrilesoR', 'lfernandab')"
446093953,164764139,mentioned,1782151863980151218,"('NilrilesoR', 'inabguatemala')"
446093953,1568816142,mentioned,1782151863980151218,"('NilrilesoR', 'MagaGuatemala')"
446093953,1320661748,mentioned,1782151863980151218,"('NilrilesoR', 'CONAPgt')"
446093953,40256008,mentioned,1782151863980151218,"('NilrilesoR', 'EmisorasUnidas')"
446093953,93938886,mentioned,1782151863980151218,"('NilrilesoR', 'traficogt')"
446093953,43971175,mentioned,1782151863980151218,"('NilrilesoR', 'Guatevision_tv')"
446093953,94355727,mentioned,1782151863980151218,"('NilrilesoR', 'muniguate')"
446093953,4353722955,mentioned,1782151863980151218,"('NilrilesoR', 'pattyo502')"
446093953,498970290,mentioned,1782151863980151218,"('NilrilesoR', 'marnguate')"
572399671,1270896551603437569,mentioned,1781880016172626399,"('AleksSaquiquel', 'ProvialOficial')"
572399671,258996349,mentioned,1781880016172626399,"('AleksSaquiquel', 'vichoguate')"
572399671,93938886,mentioned,1781880016172626399,"('AleksSaquiquel', 'traficogt')"
711977016,93938886,mentioned,1781840558501044395,"('DonnerOrlando', 'traficogt')"
711977016,258996349,mentioned,1781840558501044395,"('DonnerOrlando', 'vichoguate')"
150385072,372126670,mentioned,1781712995275440212,"('carlosrubioair', 'amilcarmontejo')"
150385072,94355727,mentioned,1781712995275440212,"('carlosrubioair', 'muniguate')"
150385072,93938886,mentioned,1781712995275440212,"('carlosrubioair', 'traficogt')"
1692695090261643266,486050862,mentioned,1781497475636900243,"('honor182', 'MuniVillaNueva')"
1692695090261643266,404505766,mentioned,1781497475636900243,"('honor182', 'bomberosmuni')"
1692695090261643266,306279394,mentioned,1781497475636900243,"('honor182', 'BVoluntariosGT')"
1692695090261643266,1687984068,mentioned,1781497475636900243,"('honor182', 'soy_502')"
1692695090261643266,1288240299756707849,mentioned,1781497475636900243,"('honor182', 'aldodavila_gt')"
1692695090261643266,1241496971678015489,mentioned,1781497475636900243,"('honor182', 'Factor4_GT')"
1692695090261643266,93938886,mentioned,1781497475636900243,"('honor182', 'traficogt')"
3432776052,372126670,mentioned,1781471109440766057,"('FlorydePrez2', 'amilcarmontejo')"
3432776052,852294843011346432,mentioned,1781471109440766057,"('FlorydePrez2', 'Guate_Inmortal_')"
3432776052,93938886,mentioned,1781471109440766057,"('FlorydePrez2', 'traficogt')"
3432776052,94355727,mentioned,1781471109440766057,"('FlorydePrez2', 'muniguate')"
3432776052,130315077,mentioned,1781471109440766057,"('FlorydePrez2', 'PNCdeGuatemala')"
3432776052,991834302781456384,mentioned,1781471109440766057,"('FlorydePrez2', 'RQuinonezL')"
2518144531,1005243313799225349,mentioned,1781416450864894299,"('cedr2506', 'JodyReporta')"
2518144531,93938886,mentioned,1781416450864894299,"('cedr2506', 'traficogt')"
2518144531,19624061,mentioned,1781416450864894299,"('cedr2506', 'el_Periodico')"
2518144531,357067633,mentioned,1781416450864894299,"('cedr2506', 'CongresoGuate')"
2518144531,19624061,mentioned,1781408201579045262,"('cedr2506', 'el_Periodico')"
2518144531,93938886,mentioned,1781408201579045262,"('cedr2506', 'traficogt')"
1118000179,168557941,mentioned,1781306716442828859,"('AlberthMenendez', 'lahoragt')"
1118000179,93938886,mentioned,1781306716442828859,"('AlberthMenendez', 'traficogt')"
751883891875602433,19624061,mentioned,1781302026606899518,"('julioaroldan1', 'el_Periodico')"
751883891875602433,93938886,mentioned,1781302026606899518,"('julioaroldan1', 'traficogt')"
545360525,323367309,mentioned,1781156039993221276,"('etelargueta', 'wergabriel')"
545360525,93938886,mentioned,1781156039993221276,"('etelargueta', 'traficogt')"
170946636,372126670,mentioned,1781105599075262546,"('MMs_2019', 'amilcarmontejo')"
170946636,93938886,mentioned,1781105599075262546,"('MMs_2019', 'traficogt')"
508404850,93938886,mentioned,1781063259220488270,"('diicesare', 'traficogt')"
17196262,1519428269061324807,mentioned,1781029175396045021,"('deleageW', 'Byron96324753')"
17196262,93938886,mentioned,1781029175396045021,"('deleageW', 'traficogt')"
17196262,1491465582218260486,mentioned,1781029175396045021,"('deleageW', 'AllanERodriguez')"
1380045955815374848,1150801867967991808,mentioned,1781027547054064083,"('Emanuelengt', 'ComunicaLord')"
1380045955815374848,3301285679,mentioned,1781027547054064083,"('Emanuelengt', 'justiciayagt')"
1380045955815374848,93938886,mentioned,1781027547054064083,"('Emanuelengt', 'traficogt')"
1150801867967991808,3301285679,mentioned,1781026749058269521,"('ComunicaLord', 'justiciayagt')"
1150801867967991808,93938886,mentioned,1781026749058269521,"('ComunicaLord', 'traficogt')"
1519428269061324807,93938886,mentioned,1781022107289198669,"('Byron96324753', 'traficogt')"
